scenario_id,seed,kapcoin-usd_train_regimes,kapcoin-usd_train_num_phases,kapcoin-usd_train_first_drift,kapcoin-usd_train_last_drift,kapcoin-usd_train_avg_vol,metucoin-usd_train_regimes,metucoin-usd_train_num_phases,metucoin-usd_train_first_drift,metucoin-usd_train_last_drift,metucoin-usd_train_avg_vol,tamcoin-usd_train_regimes,tamcoin-usd_train_num_phases,tamcoin-usd_train_first_drift,tamcoin-usd_train_last_drift,tamcoin-usd_train_avg_vol
783,6200619,recovery|volatile_chop|steady_bull,3,0.0036366991783664824,0.0032029533495797685,0.03218007603804024,recovery|volatile_chop|capitulation,3,0.004189798435516375,-0.009005194606698809,0.03748954303652836,capitulation|volatile_chop|steady_bull,3,-0.011487456915565897,0.0026780763992524307,0.05156908144762667
784,6208538,death_spiral|sideways,2,-0.02947035110497209,6.349779199482251e-05,0.059208310581872016,death_spiral|sideways,2,-0.028234764658453954,0.0002697250947117475,0.03347491159860324,volatile_chop|capitulation|death_spiral,3,0.00014821831071139464,-0.016412808373559847,0.061234343366911824
785,6216457,sideways|accumulation,2,1.7585719484191926e-05,0.0008563551602719108,0.017506044947649277,steady_bear|recovery|volatile_chop,3,-0.0027563740543935984,-9.777940776370766e-05,0.0363674607040075,capitulation|sideways|steady_bear,3,-0.0061906642864843365,-0.0022567563963403724,0.03388755644698365
786,6224376,steady_bull|steady_bear,2,0.003904310724604979,-0.002203836875199821,0.02214669520406589,sideways|steady_bull|sideways|volatile_chop,4,0.0002904998374741478,0.00041202182575101796,0.02987891694529532,recovery|volatile_chop|capitulation,3,0.003320769831032981,-0.012639834932984479,0.05343869433462616
787,6232295,recovery|steady_bull,2,0.003768943618346582,0.0017992261069474434,0.032441655983011186,recovery|volatile_chop|steady_bull|steady_bear,4,0.005257663013375926,-0.0015134797924191844,0.03738600414406111,steady_bear|sideways|volatile_chop|steady_bear,4,-0.003036317210179592,-0.0028698904760645354,0.0332839784892103
788,6240214,steady_bear|capitulation|volatile_chop,3,-0.0032206484355194144,0.00029514461881517673,0.05434546403959476,sideways|volatile_chop|steady_bear,3,-2.5987379338518598e-05,-0.0015640400688892056,0.03473274968289928,sideways|explosive_bull|sideways|explosive_bull,4,-0.0004257436873367273,0.005912244410339224,0.02980968075806581
789,6248133,steady_bull|explosive_bull,2,0.002205725880962359,0.009339778634583415,0.041655096047353596,volatile_chop|steady_bull|sideways,3,0.0003509448419319433,-0.00041984067934658733,0.03977863207127192,accumulation|steady_bull|volatile_chop,3,0.0007088816452012888,-0.00024611742386179415,0.026012220967663258
790,6256052,recovery|sideways|steady_bull|steady_bear,4,0.002478712634430724,-0.002800627970831603,0.030865942063903626,sideways|volatile_chop|sideways|steady_bull,4,9.541822515039453e-05,0.0027876892234098075,0.023014777597075785,capitulation|sideways|explosive_bull|sideways,4,-0.007262825975646034,-0.00047069148853610087,0.03291285410231365
791,6263971,accumulation|explosive_bull,2,0.00044959892650393873,0.008316918068718506,0.030514291909107163,recovery|sideways|steady_bear|sideways,4,0.005875875015435033,-0.00016633326732873386,0.022673119445927672,death_spiral|sideways,2,-0.013392401783721735,0.0001261304045990561,0.056131452987794705
792,6271890,steady_bear|accumulation,2,-0.0036211788151712717,0.0005849190772324022,0.015895320884062675,recovery|volatile_chop|capitulation|sideways,4,0.002578203333922686,-0.0004893482589722028,0.0544779891599173,recovery|sideways|accumulation,3,0.00459921012998485,0.0004897231094321299,0.02216319586583504
793,6279809,steady_bear|sideways|explosive_bull,3,-0.002489935844463638,0.009758292033275301,0.02709515693119782,volatile_chop|steady_bear|capitulation|death_spiral,4,0.0001243436046871509,-0.011642716317306078,0.04474203003783121,death_spiral|sideways|explosive_bull,3,-0.010558845487443787,0.006033353841235701,0.05092590427880517
794,6287728,recovery|steady_bull,2,0.0033379244115254144,0.002333143500463696,0.03341846431981355,capitulation|recovery|steady_bull,3,-0.009662392354269174,0.0033727199076716225,0.034751150525886544,accumulation|steady_bull|steady_bear,3,0.000932490022331825,-0.0025206392263139223,0.015274658884550879
795,6295647,capitulation|sideways|steady_bull,3,-0.011518437583129568,0.0022591292189427575,0.029207633319490032,volatile_chop|capitulation|death_spiral,3,-0.0004243754550918065,-0.013681318416755382,0.06990477173824351,death_spiral|sideways|steady_bull,3,-0.012089056095439057,0.0021628585193287217,0.033464268077530675
796,6303566,volatile_chop|steady_bear,2,0.00040935626305596085,-0.0022559968292460825,0.034315940634054215,steady_bull|sideways,2,0.00297303993842517,0.00028808152030760444,0.021142922659794266,recovery|volatile_chop|sideways,3,0.004564468822842465,7.446741606687154e-05,0.04513409840138879
797,6311485,sideways|volatile_chop|sideways,3,-0.00014862665328544425,0.00039866184920151523,0.027143955609269303,recovery|sideways|accumulation|explosive_bull,4,0.003276307325104179,0.005965905436539926,0.0313210500735973,sideways|volatile_chop,2,-9.227075119027961e-05,-0.0002997781456067413,0.04048475656767576
798,6319404,volatile_chop|sideways|volatile_chop,3,-0.00011722722604387748,0.0003729407193671819,0.03751909745885322,volatile_chop|steady_bear|sideways,3,-0.0004714400052293829,6.657140834423546e-05,0.035127110046726695,recovery|sideways|volatile_chop,3,0.003551089589874586,9.987390951210332e-05,0.033496230470091426
799,6327323,volatile_chop|sideways|volatile_chop,3,0.00039643254245200373,0.00013708455123405145,0.03448059792265118,recovery|steady_bull,2,0.0025385285596628924,0.001999499874371435,0.021320964395803065,accumulation|explosive_bull,2,0.0009278829263563138,0.005498152306661782,0.029545135526368296
800,6335242,sideways|accumulation|explosive_bull,3,-0.0004642573809030817,0.004962752249956243,0.024781929781903595,steady_bull|explosive_bull|volatile_chop,3,0.0019762797120375267,0.00029403271112782704,0.03996562114065602,sideways|explosive_bull|sideways|steady_bull,4,0.0002928237093692517,0.0019916467637198674,0.02378202696433623
801,6343161,recovery|sideways,2,0.005288675435598191,-0.00019163817022100428,0.032209055870911246,death_spiral|recovery,2,-0.029860924847060526,0.003982663484427058,0.058076220064561285,sideways|steady_bull|explosive_bull,3,0.00035439418553496473,0.008519397389813135,0.02434741589981992
802,6351080,capitulation|death_spiral|recovery|steady_bull,4,-0.012731232295170203,0.0017530602407346667,0.0524864013989316,capitulation|death_spiral|recovery,3,-0.013354197796829472,0.005613185197729836,0.055784198621607516,recovery|sideways,2,0.005853301534496626,0.0002584348619551163,0.022076154785316014
803,6358999,recovery|steady_bull,2,0.0029177943967292567,0.0038046219721807866,0.022743911609332628,volatile_chop|steady_bull|explosive_bull,3,0.00024013023315542495,0.0067095820959223096,0.04456528989798838,steady_bear|capitulation,2,-0.0032457861528506823,-0.009365517419178633,0.035726195115084826
804,6366918,recovery|sideways|steady_bull,3,0.003533845064907241,0.002689649321797144,0.0272452972329075,sideways|volatile_chop,2,-0.0003659339692770415,8.471255298640864e-06,0.042407869098613785,capitulation|death_spiral|recovery|volatile_chop,4,-0.010468799309080293,-0.0004321475855052239,0.054242590293095284
805,6374837,sideways|steady_bear|capitulation,3,6.153072073213615e-05,-0.007588330228603088,0.034196162652602675,volatile_chop|capitulation|death_spiral,3,0.0002133292922273587,-0.024241328574376247,0.06054402168215026,capitulation|recovery|volatile_chop,3,-0.00944146221076381,-0.00014170022858730493,0.04551085935990124
806,6382756,capitulation|sideways,2,-0.011114360762345763,-0.00037771512225702345,0.043623317064957715,steady_bear|recovery|steady_bull,3,-0.001843213062223373,0.0030320018560763408,0.026540692706811437,steady_bear|recovery,2,-0.0036909677668403593,0.004198072603609118,0.03325673170474933
807,6390675,sideways|explosive_bull,2,-0.0004104873776385384,0.006420968924564581,0.027248805698528604,recovery|steady_bull,2,0.0035737847875939466,0.001705117850029048,0.029133085381211427,accumulation|sideways,2,0.0007929372147025928,-0.0004205704717591684,0.014296001451653662
808,6398594,volatile_chop|steady_bear|recovery,3,-7.994210553591117e-05,0.0035716119183844897,0.042154286012866325,recovery|volatile_chop|sideways,3,0.00399458421959788,0.0004213168235728433,0.034109274731302645,steady_bull|explosive_bull|sideways,3,0.002107640060800694,0.00025515962661649266,0.029890516028132596
809,6406513,steady_bear|recovery|volatile_chop,3,-0.0032828246824939495,6.151841305780594e-05,0.03148560987462431,capitulation|recovery,2,-0.007418233004609097,0.0023760087240249812,0.06168051765043285,sideways|explosive_bull|steady_bear|capitulation,4,-8.281736003261017e-05,-0.012842914180310484,0.04242621390228523
810,6414432,accumulation|steady_bull|steady_bear,3,0.00043142179001729385,-0.0017887658764277098,0.02286745862203864,sideways|accumulation,2,0.0002174563036338586,0.00044771606413271684,0.011048865682966563,steady_bear|sideways|steady_bear|capitulation,4,-0.0032162528140748502,-0.009452424269809367,0.029919276897019256
811,6422351,accumulation|explosive_bull,2,0.0009001050305526019,0.008495532544052574,0.027028057592880933,capitulation|sideways|accumulation,3,-0.009862854284989266,0.0008502938109263321,0.03211918152069516,sideways|volatile_chop|steady_bear,3,7.797534615885937e-05,-0.00345340346670313,0.026480850554032476
812,6430270,steady_bear|capitulation|sideways,3,-0.0035203770231622463,-0.00016054071535947958,0.03012615206074815,steady_bear|accumulation|steady_bull|volatile_chop,4,-0.002596334448433199,6.137916201410414e-05,0.023536791205324016,volatile_chop|steady_bull,2,-0.00031721216195153436,0.0037466020816573973,0.04034351362940116
813,6438189,volatile_chop|steady_bear|accumulation,3,-6.311372769619562e-05,0.0003171655212290981,0.026152688329388815,steady_bear|capitulation|sideways,3,-0.002720200424061916,-0.00022181040048776824,0.030737919148777288,capitulation|sideways|steady_bull,3,-0.012416445944974284,0.00165767171295328,0.03591405767418599
814,6446108,capitulation|volatile_chop|steady_bear,3,-0.006716152792981425,-0.0024673374329772053,0.04306837486020378,capitulation|recovery|sideways,3,-0.007934485029995903,-0.00017705459879509755,0.03764749551824514,steady_bull|sideways|steady_bear|capitulation,4,0.003259291610486787,-0.011636405590527633,0.03270141238177744
815,6454027,steady_bear|accumulation|steady_bull,3,-0.002336673939439136,0.002165899790298254,0.022278008172820347,steady_bear|sideways|steady_bear,3,-0.0021929614225331268,-0.0018145958936409733,0.019347816606521257,sideways|explosive_bull|capitulation,3,-0.0004719837988041741,-0.010614048859920504,0.03523387887145819
816,6461946,recovery|sideways|accumulation|sideways,4,0.003337650202042697,0.0001609909124672006,0.02431474868717113,recovery|volatile_chop|steady_bull,3,0.003547847764651329,0.002288666265311732,0.03584875608798694,sideways|explosive_bull|capitulation|sideways,4,-9.080956935531617e-05,-0.000199242481251968,0.03636770756274146
817,6469865,sideways|steady_bull|volatile_chop,3,-0.0004734369047243212,-0.00015271836329492803,0.033652936505796975,recovery|steady_bull|explosive_bull|steady_bear,4,0.0047285470861975175,-0.0016900505998912367,0.03332717991517688,recovery|volatile_chop|sideways,3,0.004034097966158546,0.00033004014031893234,0.03460654932907924
818,6477784,recovery|volatile_chop|capitulation,3,0.0055633165215536904,-0.010224003999663323,0.05611575920538819,sideways|volatile_chop|sideways|steady_bear,4,-0.000302846910107182,-0.0034994476113647784,0.03162202085135188,capitulation|recovery|sideways|steady_bear,4,-0.013411192664533883,-0.0035310503839235913,0.03177989966636892
819,6485703,volatile_chop|steady_bull|sideways,3,-0.0004970440125387221,0.0003882793077313241,0.030500303406112744,recovery|steady_bull|sideways,3,0.002845375008967068,0.00047880211322721814,0.02403122563621274,accumulation|steady_bull|sideways|steady_bear,4,0.000905326869601415,-0.0019382038417614118,0.017537586038428248
820,6493622,sideways|accumulation|steady_bull,3,0.00013223870961873955,0.0016671275459095249,0.016930929903027494,volatile_chop|sideways|accumulation|explosive_bull,4,-0.00028879588270398196,0.008165348286485335,0.03821314107638202,death_spiral|recovery,2,-0.013274565532446318,0.002335298503695497,0.040672669868819095
821,6501541,accumulation|explosive_bull|sideways|volatile_chop,4,0.0009036656536857838,0.00047272882351106636,0.03461973833621641,volatile_chop|steady_bear|recovery|steady_bull,4,0.0004626145441218775,0.0018511618456832403,0.03470941946918879,recovery|volatile_chop,2,0.005215581399294138,0.00046286620992563366,0.04652130904371522
822,6509460,recovery|steady_bull|explosive_bull,3,0.0044930422949763585,0.009055845597478247,0.03770570094969564,sideways|explosive_bull|sideways|steady_bear,4,-0.0002007105888419537,-0.0027284530721314957,0.02176946840191371,volatile_chop|steady_bull,2,0.0003667497488792198,0.002961000269908306,0.03530708845860629
823,6517379,recovery|volatile_chop|capitulation,3,0.002314714747044279,-0.011293110525860772,0.044479688521851746,accumulation|sideways|explosive_bull,3,0.00036791418003202217,0.004840180324029697,0.027008180282458456,steady_bull|explosive_bull|steady_bear,3,0.0023954546310184007,-0.003481943810408526,0.030964994927857467
824,6525298,death_spiral|sideways|explosive_bull,3,-0.019073992684971737,0.005613275245571242,0.049526901441687164,volatile_chop|capitulation,2,0.00040891636168466697,-0.011519387436304459,0.07004718745294167,death_spiral|sideways|accumulation,3,-0.019937925682513735,0.00045451853145905667,0.02792745064656149
825,6533217,recovery|volatile_chop|steady_bear,3,0.002991507958282834,-0.003918998876854647,0.037861725766951286,accumulation|sideways|steady_bull|steady_bear,4,0.00031627584613316427,-0.003633864889463493,0.019707913698089954,steady_bear|capitulation,2,-0.0027295279202806293,-0.007539907090779308,0.038935812638693765
826,6541136,sideways|steady_bear,2,-0.00033391518757580434,-0.001962782681583302,0.023999723276551047,recovery|volatile_chop|sideways,3,0.005921701674352768,-0.00017380578478048113,0.03228287168335948,recovery|steady_bull|volatile_chop|steady_bear,4,0.0030252506226693724,-0.0021289010700243573,0.03238757033909966
827,6549055,volatile_chop|sideways,2,0.00023699324679546483,5.8848335891879973e-05,0.030200319091679112,capitulation|recovery|sideways,3,-0.011414045898325332,0.00039283661922183855,0.04345101591279934,volatile_chop|steady_bull|sideways,3,1.1847913067320045e-05,0.00031203491851622975,0.03356935004397542
828,6556974,volatile_chop|sideways|steady_bull,3,-0.0003476143661226757,0.0017878233323753083,0.03774764240683121,steady_bear|accumulation|steady_bull|sideways,4,-0.0037239671090256673,-0.00029032315476436044,0.018659285822518704,steady_bear|recovery,2,-0.002457032782735475,0.0024873601248580923,0.028464625920299687
829,6564893,recovery|steady_bull|volatile_chop|steady_bull,4,0.0035014536147473805,0.0035555165118705593,0.033045024670303215,sideways|explosive_bull|steady_bear|accumulation,4,0.0001597201786621206,0.00043724020420522574,0.0235807864610058,accumulation|steady_bull|sideways,3,0.0002808083520100885,-0.0002348148874314201,0.01667185068964923
830,6572812,recovery|sideways|volatile_chop|sideways,4,0.0033136230851046264,0.00028858941172082964,0.032733925966820794,recovery|sideways|steady_bear|accumulation,4,0.00300193195152412,0.0005693620035097013,0.024045672650511295,sideways|steady_bull|steady_bear,3,0.00039752758418948775,-0.0020622674701512734,0.01758262476504802
831,6580731,steady_bull|steady_bear,2,0.002143413824325735,-0.002105535396974485,0.017557683289237916,capitulation|recovery,2,-0.009218010577853063,0.0026250166987521408,0.04312508829160244,recovery|steady_bull|explosive_bull|sideways,4,0.002906030909930231,0.0003146021884685915,0.037392572001443344
832,6588650,volatile_chop|steady_bear,2,-0.00014170789005380635,-0.0038116932841281664,0.036716488581043205,steady_bear|capitulation|death_spiral,3,-0.003255709551258975,-0.029741378438528112,0.05369607601645959,sideways|accumulation,2,-0.0001860654141918624,0.0005020165563009337,0.013054996567766073
833,6596569,accumulation|steady_bull,2,0.00030742846447703225,0.0030920998906025605,0.0133714453493072,recovery|volatile_chop|steady_bear,3,0.004365806656555303,-0.0027990317468665486,0.03449980500690036,steady_bear|recovery|steady_bull|sideways,4,-0.0027543209524448593,0.0004029271944249553,0.02596686418391539
834,6604488,recovery|volatile_chop|capitulation,3,0.002218864313612789,-0.007664475498545054,0.05605863407701051,recovery|steady_bull|steady_bear,3,0.0043661625202770105,-0.0018849911785634803,0.03315052155946412,steady_bear|capitulation|death_spiral,3,-0.0029165452760984926,-0.025746674766703385,0.05495275184723334
835,6612407,recovery|volatile_chop|capitulation|sideways,4,0.004735787636782524,0.0003706875250903258,0.04176351593234894,recovery|sideways|accumulation|steady_bull,4,0.0037582576276566646,0.003934038249308973,0.022265861109508553,volatile_chop|capitulation|death_spiral,3,0.00046645379225122884,-0.01676244007722323,0.06711666332516755
836,6620326,steady_bear|recovery|steady_bull,3,-0.0031747889375658518,0.0027070607224759595,0.027860707216769597,accumulation|sideways|steady_bear,3,0.0006391707001846137,-0.0028116306086675954,0.014781776659565177,accumulation|sideways|steady_bear|sideways,4,0.0009742082869748034,-0.00013220756558583833,0.0191590648238557
837,6628245,death_spiral|sideways,2,-0.020488521353957474,0.00031263403322076143,0.047938715388714026,sideways|steady_bull|steady_bear|recovery,4,-0.00031373587065568296,0.004103188530711539,0.022300432675524253,steady_bear|recovery|sideways|accumulation,4,-0.0025541405596465755,0.0006476370816978213,0.019557605679033356
838,6636164,sideways|steady_bull|volatile_chop|capitulation,4,-0.0002958864015862534,-0.01166872293927035,0.03784691060284225,volatile_chop|steady_bear|sideways|steady_bear,4,-0.0004649998980878535,-0.002979301258368228,0.03196807965788497,accumulation|explosive_bull|steady_bear,3,0.0004168544202605357,-0.0015731488192845268,0.024383582015529204
839,6644083,volatile_chop|steady_bull|steady_bear,3,-0.00019591215545453343,-0.003603474804498368,0.03563803165598837,capitulation|recovery,2,-0.008407681145745364,0.0049019929030314074,0.0369270262384301,volatile_chop|steady_bear|capitulation,3,0.00027053214783557243,-0.010343633407487958,0.04537142596797301
840,6652002,volatile_chop|steady_bear|recovery,3,-0.00011905595410303428,0.0024420314656760206,0.0420043426635861,steady_bear|accumulation|sideways,3,-0.002386235874650931,3.235842831046567e-05,0.01757206306600607,volatile_chop|steady_bear|sideways,3,0.0004900554772753732,0.00036522042629244544,0.03720736417905007
841,6659921,recovery|steady_bull|steady_bear,3,0.0026157654624613374,-0.0029219470843932184,0.026199613461429756,steady_bear|accumulation,2,-0.0030926077708395526,0.0008452610637993816,0.021270436209224787,death_spiral|sideways|accumulation,3,-0.01794782600962358,0.000705782243464949,0.03297695845201593
842,6667840,accumulation|steady_bull,2,0.00024546179934260154,0.0016580119834344025,0.014587390274948583,volatile_chop|steady_bull|sideways|explosive_bull,4,-0.00039024897830011826,0.0053055397457851,0.03311858700731762,steady_bull|steady_bear|sideways,3,0.001506029484272572,-0.00019101040195591812,0.023625752030320274
843,6675759,volatile_chop|steady_bear|capitulation|volatile_chop,4,-0.0004334800066211613,0.00025247791405427896,0.04930896395776103,steady_bear|capitulation,2,-0.0027326696795210072,-0.011178775416529459,0.03872459226736255,sideways|steady_bear|capitulation|death_spiral,4,0.00027991150999585814,-0.019718545389195357,0.04204091905662605
844,6683678,recovery|sideways|accumulation,3,0.004200641222329859,0.0004059292162300708,0.02484353749593141,accumulation|explosive_bull|capitulation,3,0.0006491722458613961,-0.008545260104805281,0.03971080907714783,capitulation|death_spiral|recovery|sideways,4,-0.011616574073788575,7.582758901052416e-05,0.04724918810557578
845,6691597,steady_bear|capitulation|death_spiral,3,-0.0024770108227947433,-0.02576781962706403,0.037749781065772293,recovery|sideways|steady_bull,3,0.0029670339384536854,0.002642041250831087,0.027369840991309527,accumulation|sideways,2,0.0005091536270626171,0.00031101369909395337,0.019315108398033395
846,6699516,recovery|sideways|accumulation,3,0.003385680712233226,0.0008580966432795578,0.019342102901837594,volatile_chop|steady_bear,2,0.00021636068042085916,-0.0015494881722826512,0.04218293185114983,sideways|volatile_chop,2,-0.0004261314161179081,0.00024026105737769317,0.04105583660578121
847,6707435,sideways|steady_bear|sideways,3,0.0002533786875391048,0.00038522295571829504,0.014113672820573629,sideways|accumulation|sideways|steady_bear,4,-0.00028113092037943324,-0.0021295892569635913,0.016407648967973757,accumulation|explosive_bull,2,0.000958997477095802,0.008074715010490379,0.03396170355741979
848,6715354,recovery|volatile_chop,2,0.0056883407437955166,-0.00019555204835589778,0.040386255518820954,capitulation|death_spiral|recovery,3,-0.01464305283039979,0.004142904067931056,0.05164334445961952,recovery|steady_bull|sideways|volatile_chop,4,0.0023878410200009526,0.0004041661892038752,0.026649825920869636
849,6723273,recovery|sideways,2,0.004009591712273958,0.00031882907667853024,0.02143423033748893,recovery|sideways|accumulation,3,0.004014165076600294,0.0005383349833967706,0.02443209263306947,accumulation|explosive_bull|sideways,3,0.0003195177890951045,-0.00018888447396108842,0.025192414981860662
850,6731192,sideways|volatile_chop|steady_bull,3,-0.0003482701300176536,0.0020042053555720234,0.02913941578548364,steady_bull|volatile_chop|steady_bear|capitulation,4,0.00373637073206849,-0.0062898694538873045,0.035730221553278776,steady_bear|capitulation,2,-0.003408650269883044,-0.012016909580322274,0.047693783380477875
851,6739111,recovery|volatile_chop|capitulation|death_spiral,4,0.004957984301326877,-0.021140907677667926,0.0602766650840885,sideways|volatile_chop|capitulation,3,-0.0003012721188268309,-0.006735160547787595,0.04342800284353493,steady_bear|recovery|volatile_chop|steady_bear,4,-0.002088648547019019,-0.003098756005772373,0.04033977791244288
852,6747030,volatile_chop|capitulation|volatile_chop,3,-0.0004230580696689606,0.00018544463868021212,0.054915675830552846,recovery|steady_bull|volatile_chop|steady_bull,4,0.0038438886170931107,0.003946606196793461,0.0336063426337836,sideways|volatile_chop,2,3.4270895715024594e-05,0.0003230696773581414,0.026525415694468077
853,6754949,recovery|sideways,2,0.004383477022788504,4.06543968201426e-05,0.02973860655513278,recovery|volatile_chop|sideways|explosive_bull,4,0.005746592377393273,0.008495297035543902,0.03498277824973202,accumulation|explosive_bull|steady_bear|recovery,4,0.0004213449018950819,0.0046265254753532735,0.03277934160963276
854,6762868,accumulation|sideways,2,0.0006751700061023561,0.00039759464253848165,0.016945221200301522,sideways|volatile_chop|capitulation|sideways,4,8.537350914442435e-05,-0.0003854020176325073,0.0362385399283267,volatile_chop|capitulation|death_spiral,3,-0.00012415051962411062,-0.020753187085514026,0.06419453233336607
855,6770787,recovery|sideways|explosive_bull,3,0.004651726499297317,0.007467330553276973,0.03270807314325069,steady_bear|capitulation|sideways,3,-0.0017710769157003518,0.0003832758644952979,0.029937399469471205,sideways|explosive_bull|volatile_chop,3,-1.0800881945957934e-05,-0.00021915912090933145,0.03995290081565134
856,6778706,death_spiral|recovery,2,-0.010305604347017855,0.00452770441538638,0.06395666190252375,volatile_chop|steady_bear|recovery,3,-0.00042587799317491895,0.002235627534357124,0.03838187772420137,volatile_chop|steady_bear|recovery|sideways,4,0.00017906519015668495,0.0003957447257875432,0.032779059004939146
857,6786625,sideways|accumulation|sideways,3,5.985761164604053e-05,0.00039587333950607726,0.019255385445257206,death_spiral|recovery,2,-0.023630104569491942,0.0055533029638353635,0.05829592691795244,steady_bear|sideways,2,-0.0032522967295328066,6.058808635216921e-05,0.01869569914593324
858,6794544,volatile_chop|sideways|steady_bull|sideways,4,-0.00010912810190864976,9.433174356575141e-05,0.029191704183027994,sideways|steady_bull|volatile_chop|steady_bull,4,9.346808813750173e-05,0.0021923773891715376,0.0287532752248472,recovery|volatile_chop|capitulation,3,0.005853694098329634,-0.014858320593919042,0.05935303262966383
859,6802463,steady_bear|capitulation,2,-0.002089047379615793,-0.010650183588103072,0.03246095247112798,volatile_chop|capitulation|recovery,3,-0.00019785077564915023,0.0031395422273984407,0.04341761745421905,steady_bear|capitulation|recovery,3,-0.0018878456407160887,0.0029147836043685875,0.03319378507688372
860,6810382,recovery|volatile_chop|steady_bear|recovery,4,0.0020968969281556287,0.0043534151082863974,0.03855211175162436,steady_bull|volatile_chop|capitulation,3,0.0021529228530184994,-0.0059716832178550085,0.03810931424207412,steady_bear|capitulation|sideways,3,-0.002747255689102758,-0.0002752066237044283,0.03416846971631957
861,6818301,volatile_chop|sideways|explosive_bull,3,0.00022530921393321677,0.006016855498014141,0.04828995412147855,death_spiral|recovery|volatile_chop,3,-0.02174121046141253,0.00030507011031105636,0.06097506381172879,volatile_chop|steady_bull|volatile_chop|steady_bear,4,-0.00028345365501365993,-0.0017733593540467268,0.03933064024211992
862,6826220,accumulation|sideways,2,0.0007538187778269659,-0.00021300165608317655,0.011046207836427237,steady_bull|sideways|explosive_bull,3,0.0018242183021183267,0.005125228179118101,0.023325405181354324,sideways|steady_bull,2,2.2281173860746084e-05,0.0021396931970747604,0.018021189114232325
863,6834139,steady_bear|recovery,2,-0.002883042056316773,0.002974358244955903,0.03753407690222852,capitulation|death_spiral|sideways,3,-0.01139870250280965,0.0004790066724724119,0.04872962597046887,accumulation|explosive_bull|capitulation,3,0.0007498777865620064,-0.011676968782210032,0.030618467538271122
864,6842058,steady_bear|sideways,2,-0.003005555471226774,-9.551502781090225e-05,0.018387130083097357,death_spiral|recovery|volatile_chop|sideways,4,-0.021023769439348635,-0.00044509937225691764,0.05032661434167128,recovery|sideways,2,0.002684062686219688,7.367092596030503e-05,0.024584682095259405
865,6849977,volatile_chop|steady_bull,2,0.0004296482962657948,0.0028871144687735257,0.037640910281732734,recovery|steady_bull|sideways|steady_bear,4,0.002846314894984281,-0.0025393267474598667,0.02441165422712747,accumulation|explosive_bull|volatile_chop,3,0.0008329574333413656,-5.1013038120635644e-05,0.04291256732012768
866,6857896,sideways|steady_bull|steady_bear,3,0.00038915560702915423,-0.002425471781279962,0.01955222592216129,capitulation|recovery,2,-0.009042524124492001,0.005237103200571459,0.046825175810451244,steady_bull|sideways|explosive_bull,3,0.002396478707803402,0.00954786636802817,0.025293049907661933
867,6865815,recovery|steady_bull|explosive_bull,3,0.005040573128417956,0.009697804207154378,0.03406940490669541,volatile_chop|steady_bear|accumulation,3,-0.000333372631251081,0.0006647456611674722,0.028898322502840777,steady_bear|capitulation|sideways|steady_bull,4,-0.0022848333234355696,0.002300094200193848,0.028043326630293363
868,6873734,sideways|accumulation|explosive_bull|steady_bear,4,0.00039678269872470053,-0.0027701490144949456,0.026199672273920643,sideways|explosive_bull|steady_bear|sideways,4,0.00014434388471730127,3.425514712105228e-05,0.02868233819216365,recovery|volatile_chop|sideways|steady_bull,4,0.005240910270423167,0.002469029257269605,0.036478107576589126
869,6881653,steady_bear|capitulation|volatile_chop,3,-0.0029626357518297746,-0.0002447205542058243,0.04900424101432721,recovery|sideways|volatile_chop|steady_bull,4,0.003861229933929785,0.0019393175558606683,0.027926147119675716,steady_bull|volatile_chop|steady_bull|volatile_chop,4,0.003403736179277276,-0.00031819380480206595,0.04451632907285943
870,6889572,recovery|sideways,2,0.0021491874442590877,1.358118734722674e-05,0.03333307279116297,sideways|accumulation,2,-0.00013165930030432216,0.0002697949606290757,0.014413071849108245,sideways|volatile_chop|steady_bear,3,-0.0004446918604400957,-0.003987554661471192,0.030024391261175943
871,6897491,steady_bear|accumulation|explosive_bull,3,-0.0028854415594552745,0.00950346083927676,0.02236178598632187,sideways|steady_bear|recovery,3,0.00036795715520393827,0.004379191167130988,0.026653191301977307,sideways|explosive_bull|capitulation|volatile_chop,4,-8.086600317758967e-06,2.677026455713506e-05,0.040671512356887006
872,6905410,recovery|volatile_chop,2,0.004536626943111867,0.00013933687634784541,0.05134626790149745,volatile_chop|capitulation,2,0.0004028436583531278,-0.00549844822617993,0.0522780530574371,accumulation|sideways|accumulation,3,0.0008991546209959403,0.0005630927541323337,0.014362415616244873
873,6913329,volatile_chop|capitulation,2,0.000278532162864716,-0.0050379067446386875,0.054520551019425455,recovery|steady_bull,2,0.005931951258469423,0.003507105123046785,0.030215642273113248,death_spiral|recovery|sideways,3,-0.02734786515499819,0.0003193325397680963,0.044261893701652205
874,6921248,capitulation|sideways|accumulation|explosive_bull,4,-0.006144398338141279,0.008710308535122505,0.03189686697699922,accumulation|sideways,2,0.0007386794280866458,0.0002560075944542259,0.013928484654250653,death_spiral|recovery,2,-0.025666856876050352,0.0026424601825465414,0.06385588529757882
875,6929167,steady_bull|volatile_chop,2,0.003197460298125553,-0.0003587672269408686,0.04582619407138938,capitulation|sideways|steady_bull,3,-0.010678127978190441,0.0016224842689458278,0.030295649183049122,steady_bull|explosive_bull|sideways|accumulation,4,0.0029810429081947956,0.00045705774177466196,0.02387536561884683
